,revid,parentid,user,anon,userid,timestamp,size,sha1,comment,page,date,diff,lag,age
1043,455557749,455254064,Amirobot,,7390477,2011-10-14 16:58:22+00:00,9438,515940cdb390dc168dc4ced070b635b914965e28,r2.7.1) (robot Adding: [[fa:بوفالو (ابهام‌زدایی)]],Buffalo,2011-10-14,46.0,163971.0,3589.800138888889
1044,456122285,455557749,76.182.212.231,True,0,2011-10-18 04:04:49+00:00,9580,3f59cd3ddfdf6f9e1596fb53a0fe7779b8bd3b0d,,Buffalo,2011-10-18,142.0,299187.0,3593.2629513888887
1045,456174764,456122285,117Avenue,,9535527,2011-10-18 12:47:41+00:00,9438,515940cdb390dc168dc4ced070b635b914965e28,Undid revision 456122285 by [[Special:Contributions/76.182.212.231|76.182.212.231]] ([[User talk:76.182.212.231|talk]]),Buffalo,2011-10-18,-142.0,31372.0,3593.626053240741
1046,456271653,456174764,98.116.81.121,True,0,2011-10-18 23:57:21+00:00,9436,64bc86df67d89eb4f42399e1e3e72c6244cff1a4,1g  5hutjwgboh5iohqwgjregbqibgq;'q5ebub r5eug54,Buffalo,2011-10-18,-2.0,40180.0,3594.091099537037
1047,456271714,456271653,Writ Keeper,,15425179,2011-10-18 23:57:54+00:00,9438,515940cdb390dc168dc4ced070b635b914965e28,Reverted 1 edit by [[Special:Contributions/98.116.81.121|98.116.81.121]] ([[User talk:98.116.81.121|talk]]) identified as [[WP:VAND|vandalism]] to last revision by 117Avenue. ([[WP:TW|TW]]),Buffalo,2011-10-18,2.0,33.0,3594.0914814814814
1048,458150906,456271714,65.48.135.202,True,0,2011-10-30 17:09:51+00:00,9694,8c8a3cd43b42699c52f14f6d079d8a5d93cc3873,/* Animals */,Buffalo,2011-10-30,256.0,1012317.0,3605.808113425926
1049,458217862,458150906,86.26.189.60,True,0,2011-10-31 00:29:52+00:00,9438,515940cdb390dc168dc4ced070b635b914965e28,/* Fish */,Buffalo,2011-10-31,-256.0,26401.0,3606.1136805555557
1050,458704926,458217862,Castingcrowns87,,15651386,2011-11-02 21:25:30+00:00,9513,193c96796fa486e66bb6d78982f16f76e1447550,,Buffalo,2011-11-02,75.0,248138.0,3608.9856481481484
1051,458704932,458704926,ClueBot NG,,13286072,2011-11-02 21:25:32+00:00,9438,515940cdb390dc168dc4ced070b635b914965e28,"Reverting possible vandalism by [[Special:Contributions/Castingcrowns87|Castingcrowns87]] to version by 86.26.189.60. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (697161) (Bot)",Buffalo,2011-11-02,-75.0,2.0,3608.9856712962965
1052,459833541,458704932,Thine Antique Pen,,12529706,2011-11-09 18:03:08+00:00,9438,2621e89b221e07b5215a9029ed944aa40f8a5697,The TOC moved the whole page down. Fixed.,Buffalo,2011-11-09,0.0,592656.0,3615.8451157407408
1053,459833617,459833541,Thine Antique Pen,,12529706,2011-11-09 18:03:40+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,,Buffalo,2011-11-09,0.0,32.0,3615.8454861111113
1054,462730715,459833617,115.241.237.148,True,0,2011-11-27 13:18:14+00:00,9870,7c888cba31adfb8d96c5790aece814278685accd,/* People */,Buffalo,2011-11-27,432.0,1538074.0,3633.6472685185186
1055,462730802,462730715,KerathFreeman,,639930,2011-11-27 13:19:07+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,Reverted 1 edit by [[Special:Contributions/115.241.237.148|115.241.237.148]] ([[User talk:115.241.237.148|talk]]) identified as [[WP:VAND|vandalism]] to last revision by Tomtomn00. ([[WP:TW|TW]]),Buffalo,2011-11-27,-432.0,53.0,3633.6478819444446
1056,463213228,462730802,173.175.200.42,True,0,2011-11-30 01:51:19+00:00,9454,bf84f88422e9738d8c477133808a24295ace3066,/* Bovine */,Buffalo,2011-11-30,16.0,217932.0,3636.1702430555556
1057,463217164,463213228,Commander Keane,,169380,2011-11-30 02:18:52+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/173.175.200.42|173.175.200.42]] ([[User talk:173.175.200.42|talk]]) to last version by KerathFreeman,Buffalo,2011-11-30,-16.0,1653.0,3636.189375
1058,465814753,463217164,131.109.36.87,True,0,2011-12-14 13:51:45+00:00,9488,ec51ee2e9dd79432c15ce10c8f13d8e1d6ece4ed,/* Bovine */,Buffalo,2011-12-14,50.0,1251173.0,3650.6705439814814
1059,465814758,465814753,ClueBot NG,,13286072,2011-12-14 13:51:49+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,"Reverting possible vandalism by [[Special:Contributions/131.109.36.87|131.109.36.87]] to version by Commander Keane. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (763197) (Bot)",Buffalo,2011-12-14,-50.0,4.0,3650.6705902777776
1060,465814910,465814758,131.109.36.87,True,0,2011-12-14 13:53:02+00:00,9454,7c2ffafae0384863d9011e9dad396699c3be084d,/* Settlements and administrative areas */,Buffalo,2011-12-14,16.0,73.0,3650.671435185185
1061,465815050,465814910,131.109.36.87,True,0,2011-12-14 13:54:08+00:00,9486,b8a86b4950758053cce82d0a4c9b0e5ec0a39f5a,/* Animals */,Buffalo,2011-12-14,32.0,66.0,3650.672199074074
1062,465815185,465815050,131.109.36.87,True,0,2011-12-14 13:55:09+00:00,9510,f202f58beea21acb130d045e98eba5bcaaba69a0,/* Fish */,Buffalo,2011-12-14,24.0,61.0,3650.6729050925924
1063,465815392,465815185,131.109.36.87,True,0,2011-12-14 13:56:53+00:00,9534,e1649b20a1ba59f887da00f0ddb3c4ecb3740445,/* See also */,Buffalo,2011-12-14,24.0,104.0,3650.6741087962964
1064,465820030,465815392,117Avenue,,9535527,2011-12-14 14:31:43+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/131.109.36.87|131.109.36.87]] ([[User talk:131.109.36.87|talk]]) to last version by ClueBot NG,Buffalo,2011-12-14,-96.0,2090.0,3650.698298611111
1065,466095852,465820030,Thisismynameokgotsit,,15926108,2011-12-16 02:28:00+00:00,9880,ed38bf8c717b753fc0df67de5e6a7fbe365f8552,/* Animals */ Buffalo have a rich history due to the fact that without them the Indians living in th Midwest would be unable to survive. If these animals never where here we would not have been warm i those cold winter month using their hides as b...,Buffalo,2011-12-16,442.0,129377.0,3652.1957175925927
1066,466112893,466095852,117Avenue,,9535527,2011-12-16 05:18:42+00:00,9438,ce914fd7b91f214e9bb02bc0e9da37829eaed203,Undid revision 466095852 by [[Special:Contributions/Thisismynameokgotsit|Thisismynameokgotsit]] ([[User talk:Thisismynameokgotsit|talk]]),Buffalo,2011-12-16,-442.0,10242.0,3652.3142592592594
1067,466189405,466112893,SustainaBro2017,,15461299,2011-12-16 17:42:13+00:00,9523,457dc601482f38f0b383afaaf19907fd24ca5759,/* Sport */,Buffalo,2011-12-16,85.0,44611.0,3652.830590277778
1068,468953062,466189405,173.64.6.235,True,0,2012-01-01 16:24:47+00:00,9533,c1b5037148a49c7198f3c26ae788229b681ac7f5,MY BUTTHOLE,Buffalo,2012-01-01,10.0,1377754.0,3668.7768171296298
1069,469224659,468953062,117Avenue,,9535527,2012-01-02 23:58:12+00:00,9523,457dc601482f38f0b383afaaf19907fd24ca5759,Undid revision 468953062 by [[Special:Contributions/173.64.6.235|173.64.6.235]] ([[User talk:173.64.6.235|talk]]),Buffalo,2012-01-02,-10.0,113605.0,3670.091689814815
1070,473031585,469224659,173.76.228.75,True,0,2012-01-24 19:44:51+00:00,9544,14c4b7a49bcc286ec95bd8eca74b36ad5dc86719,/* Bovine */,Buffalo,2012-01-24,21.0,1885599.0,3691.9157523148147
1071,473099385,473031585,117Avenue,,9535527,2012-01-25 04:01:58+00:00,9523,457dc601482f38f0b383afaaf19907fd24ca5759,Undid revision 473031585 by [[Special:Contributions/173.76.228.75|173.76.228.75]] ([[User talk:173.76.228.75|talk]]),Buffalo,2012-01-25,-21.0,29827.0,3692.2609722222223
1072,476497182,473099385,LtPowers,,749490,2012-02-12 19:25:12+00:00,9524,43af6add9b48556d583b3e7fe44dd234a12f53bc,float TOC,Buffalo,2012-02-12,1.0,1610594.0,3710.9021064814815
1073,477393519,476497182,Zzar1,,16258639,2012-02-17 17:19:09+00:00,9035,b69b736931da08f22aba393e137996a98646b508,,Buffalo,2012-02-17,-489.0,424437.0,3715.8145717592593
1074,477393532,477393519,ClueBot NG,,13286072,2012-02-17 17:19:12+00:00,9524,43af6add9b48556d583b3e7fe44dd234a12f53bc,"Reverting possible vandalism by [[Special:Contributions/Zzar1|Zzar1]] to version by LtPowers. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (893735) (Bot)",Buffalo,2012-02-17,489.0,3.0,3715.8146064814814
1075,480652414,477393532,213.190.158.65,True,0,2012-03-07 12:22:10+00:00,9616,87198c437ca07b11b4ad2a65c7522dff28c7cd28,/* Other */,Buffalo,2012-03-07,92.0,1623778.0,3734.608333333333
1076,480652472,480652414,213.190.158.65,True,0,2012-03-07 12:22:49+00:00,9616,7d4d2274ab0084d18c4e1cccddfa8b174ac1b086,/* Other */,Buffalo,2012-03-07,0.0,39.0,3734.608784722222
1077,480780533,480652472,117Avenue,,9535527,2012-03-08 04:08:40+00:00,9524,43af6add9b48556d583b3e7fe44dd234a12f53bc,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/213.190.158.65|213.190.158.65]] ([[User talk:213.190.158.65|talk]]) to last version by ClueBot NG,Buffalo,2012-03-08,-92.0,56751.0,3735.265625
1078,482484744,480780533,Rreagan007,,6320553,2012-03-18 04:25:35+00:00,9553,c1093ce6cdb79acc0b5e38f8fa1ba19885e3a787,,Buffalo,2012-03-18,29.0,865015.0,3745.277372685185
1079,482551224,482484744,Yobot,,7328338,2012-03-18 15:17:30+00:00,9553,3ade304fd60dc77c236ad210edeb17b62d00eee5,/* See also */[[WP:CHECKWIKI]] error  fixes + [[WP:GENFIXES|general fixes]] using [[Project:AWB|AWB]] (8024),Buffalo,2012-03-18,0.0,39115.0,3745.7300925925924
1080,484489595,482551224,Chrisrus,,4635357,2012-03-29 04:41:18+00:00,9520,dd3dc0c91e33abe56516eeeb9aecca0aae4d2f25,/* Bovine */ they can learn those things when they click.  Dwarf buffalo taxa,Buffalo,2012-03-29,-33.0,912228.0,3756.288287037037
1081,484747154,484489595,208.105.119.35,True,0,2012-03-30 20:08:35+00:00,9566,637f3c4e46115aa22831a4f15c3f8534ce8f5d59,/* Places */,Buffalo,2012-03-30,46.0,142037.0,3757.9322337962963
1082,484751847,484747154,Several Pending,,16093287,2012-03-30 20:43:12+00:00,9520,dd3dc0c91e33abe56516eeeb9aecca0aae4d2f25,Undid revision 484747154 by [[Special:Contributions/208.105.119.35|208.105.119.35]] ([[User talk:208.105.119.35|talk]]),Buffalo,2012-03-30,-46.0,2077.0,3757.9562731481483
1083,484796062,484751847,Joefromrandb,,13568690,2012-03-31 03:55:32+00:00,9520,fe7b1a184fc1ba91885186f5e7c6a5cddcf167b3,/* Sculpture */ ce,Buffalo,2012-03-31,0.0,25940.0,3758.2565046296295
1084,484796105,484796062,Joefromrandb,,13568690,2012-03-31 03:56:03+00:00,9520,7d15a667b4d693d5a844dbff958ed5cc90fa2489,/* Coins */ ce,Buffalo,2012-03-31,0.0,31.0,3758.256863425926
1085,484907473,484796105,Ribbon Salminen,,5122755,2012-03-31 22:04:25+00:00,9595,29976207db6ba9964551b5b69ceb08250ac48533,/* People */,Buffalo,2012-03-31,75.0,65302.0,3759.012673611111
1086,488047822,484907473,86.42.200.165,True,0,2012-04-18 19:02:17+00:00,9663,1ef51b34e252cfca54ecb6b87f66d59498948d21,/* Animals */  and /*Life*/,Buffalo,2012-04-18,68.0,1544272.0,3776.8861921296298
1087,488051236,488047822,Seaphoto,,1594127,2012-04-18 19:27:56+00:00,9595,29976207db6ba9964551b5b69ceb08250ac48533,Reverted addition of dubious unsourced content ([[WP:HG|HG]]),Buffalo,2012-04-18,-68.0,1539.0,3776.9040046296295
1088,488985084,488051236,Nick81,,248192,2012-04-24 13:38:50+00:00,9625,e7de90af02b35dcaef440cda62ec5de92aac4bfe,/* Bovine */ matching links to proper destinations,Buffalo,2012-04-24,30.0,497454.0,3782.661574074074
1089,491477286,488985084,207.157.151.3,True,0,2012-05-08 22:42:03+00:00,9670,e31dc18772f135cc9ab7895441863cf90586ed78,,Buffalo,2012-05-08,45.0,1242193.0,3797.0388078703704
1090,491477330,491477286,207.157.151.3,True,0,2012-05-08 22:42:30+00:00,9625,6b61d283ed4c8aac15cf6b5a164d02d18127dcd8,,Buffalo,2012-05-08,-45.0,27.0,3797.0391203703703
1091,492042876,491477330,70.104.61.211,True,0,2012-05-11 17:52:56+00:00,9640,c33c247b436b45f29750cc5e141eae9f0be31147,,Buffalo,2012-05-11,15.0,241826.0,3799.8380324074074
1092,492061167,492042876,ChrisGualtieri,,16333418,2012-05-11 19:36:20+00:00,9625,6b61d283ed4c8aac15cf6b5a164d02d18127dcd8,Reverted edit(s) by [[Special:Contributions/70.104.61.211|70.104.61.211]] identified as test/vandalism using [[WP:STiki|STiki]],Buffalo,2012-05-11,-15.0,6204.0,3799.909837962963
1093,492242370,492061167,Luckas-bot,,7320905,2012-05-12 18:53:07+00:00,9653,cf943f7af04c06af4973bf4bb8af4e76c8cf5fcf,r2.7.1) (Robot: Adding [[gl:Búfalo (homónimos)]],Buffalo,2012-05-12,28.0,83807.0,3800.879826388889
1094,492824957,492242370,Vadmium,,53292,2012-05-16 06:46:33+00:00,9584,c65acc59b85aa44445be30c0f39bf5e868d3d1e5,/* Places */ Combine “Settlements and administrative areas” and lone national park from “Other places”,Buffalo,2012-05-16,-69.0,302006.0,3804.3752662037036
1095,492825119,492824957,Vadmium,,53292,2012-05-16 06:47:50+00:00,9625,ea39d677ecb71488d944ba71e939287aa0115704,"/* Australia */ [[Buffalo, Victoria]]",Buffalo,2012-05-16,41.0,77.0,3804.3761574074074
1096,495843642,492825119,24.18.17.212,True,0,2012-06-03 22:25:31+00:00,9687,8436c60a62c687f2e56f025d0d9ae2a8b326c031,/* Other */,Buffalo,2012-06-03,62.0,1611461.0,3823.027326388889
1097,495843835,495843642,Pinethicket,,9674144,2012-06-03 22:26:45+00:00,9625,ea39d677ecb71488d944ba71e939287aa0115704,/* Other */not blue linked,Buffalo,2012-06-03,-62.0,74.0,3823.0281828703705
1098,496740997,495843835,RFD,,668422,2012-06-09 12:50:13+00:00,9650,2c71b94a6d3970cdae2a5aeb95c3d589af1bad5b,/* United States */ tennessee,Buffalo,2012-06-09,25.0,483808.0,3828.6278125
1099,496741162,496740997,RFD,,668422,2012-06-09 12:51:55+00:00,9668,e5b7e48e61c683d71fd1a86cc5ef21d648ecd59b,/* United States */ id wisconsin places,Buffalo,2012-06-09,18.0,102.0,3828.6289930555554
1100,497246024,496741162,Currentlyrollinglikeabuffalo,,16983286,2012-06-12 16:39:01+00:00,9713,180d828c6a0408eec27fbb6112b2947a3fcfdb7e,/* Animals */,Buffalo,2012-06-12,45.0,272826.0,3831.786701388889
1101,497246034,497246024,ClueBot NG,,13286072,2012-06-12 16:39:04+00:00,9668,e5b7e48e61c683d71fd1a86cc5ef21d648ecd59b,"Reverting possible vandalism by [[Special:Contributions/Currentlyrollinglikeabuffalo|Currentlyrollinglikeabuffalo]] to version by RFD. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (1110480) (Bot)",Buffalo,2012-06-12,-45.0,3.0,3831.786736111111
1102,498376102,497246034,TheCatalyst31,,4850051,2012-06-19 18:28:03+00:00,9811,c3a2924822f35e282113a0ad2b57a49456b50b84,/* United States */ add all of the TN places,Buffalo,2012-06-19,143.0,611339.0,3838.8624189814814
1103,498380995,498376102,RFD,,668422,2012-06-19 19:09:07+00:00,9927,c019b9843cb6e319de7e5751a8e0d68a151db6cd,/* United States */ id tennessee places,Buffalo,2012-06-19,116.0,2464.0,3838.8909375
1104,498552903,498380995,80.82.70.32,True,0,2012-06-20 20:24:33+00:00,10057,981f7215b7505791b390d13d6d09d12f62b875b3,/* Bovine */,Buffalo,2012-06-20,130.0,90926.0,3839.943321759259
1105,498552923,498552903,ClueBot NG,,13286072,2012-06-20 20:24:50+00:00,9927,c019b9843cb6e319de7e5751a8e0d68a151db6cd,"Reverting possible vandalism by [[Special:Contributions/80.82.70.32|80.82.70.32]] to version by RFD. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (1121807) (Bot)",Buffalo,2012-06-20,-130.0,17.0,3839.9435185185184
1106,498553143,498552923,80.82.70.32,True,0,2012-06-20 20:26:51+00:00,10057,a79553567e639ee3f742b8e6506350c9905944d9,/* Animals */,Buffalo,2012-06-20,130.0,121.0,3839.9449189814814
1107,498553270,498553143,Jim1138,,7695475,2012-06-20 20:28:03+00:00,9927,c019b9843cb6e319de7e5751a8e0d68a151db6cd,Reverted edits by [[Special:Contributions/80.82.70.32|80.82.70.32]] ([[User talk:80.82.70.32|talk]]) to last revision by ClueBot NG ([[WP:HG|HG]]),Buffalo,2012-06-20,-130.0,72.0,3839.945752314815
1108,498973646,498553270,Xqbot,,8066546,2012-06-23 11:33:01+00:00,9912,f98e2ac92de5b89f5d2ba321a6bc0848201ea02f,r2.7.3) (Robot: Removing [[an:Brúfol]],Buffalo,2012-06-23,-15.0,227098.0,3842.574201388889
1109,499058351,498973646,Xqbot,,8066546,2012-06-23 23:42:02+00:00,9927,fea67a5f0ea0c201f71eb146ec71ef6e7490e5df,r2.7.3) (Robot: Adding [[cs:Buffalo]],Buffalo,2012-06-23,15.0,43741.0,3843.080462962963
1110,506830835,499058351,Raime,,3022187,2012-08-11 03:27:31+00:00,9927,975d19f2d0d10320259857be138c258e14ef14ae,"/* United States */ list Buffalo, NY at top of section - by far the most common Buffalo in the US",Buffalo,2012-08-11,0.0,4160729.0,3891.2370486111113
1111,507282487,506830835,~riley,,16130333,2012-08-13 22:30:35+00:00,9927,44c75354af6ff9f6ae935f89afd359094b4fdc43,Copyedit using [[Project:AWB|AWB]],Buffalo,2012-08-13,0.0,241384.0,3894.0308449074073
1112,507672522,507282487,Avmarle,,6268884,2012-08-16 11:38:33+00:00,9925,22e68766c7baf05de59d30c8c09ae4457f5cb9f6,/* Military */,Buffalo,2012-08-16,-2.0,220078.0,3896.5780439814816
1113,508040165,507672522,Sstrasser86,,476827,2012-08-18 21:46:50+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,/* United States */,Buffalo,2012-08-18,0.0,209297.0,3899.000462962963
1114,513955285,508040165,216.81.40.226,True,0,2012-09-22 01:29:28+00:00,9971,1c7306aa5d4a36a6fd57dae235e5273bc82bb59a,,Buffalo,2012-09-22,46.0,2950958.0,3933.1550694444445
1115,513955292,513955285,Intelati,,8125541,2012-09-22 01:29:35+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,Reverted edits by [[Special:Contributions/216.81.40.226|216.81.40.226]] ([[User talk:216.81.40.226|talk]]) to last revision by Sstrasser86 ([[WP:HG|HG]]),Buffalo,2012-09-22,-46.0,7.0,3933.155150462963
1116,517457055,513955292,205.202.225.237,True,0,2012-10-12 19:59:09+00:00,35,381d0b5ad9b4f3dcbb3fdc739a45d738a79848d3,"[[WP:AES|←]]Replaced content with 'Bob likes to eat buffalo, NOMOMOMOM'",Buffalo,2012-10-12,-9890.0,1794574.0,3953.9256828703706
1117,517457069,517457055,Jprg1966,,543434,2012-10-12 19:59:17+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/205.202.225.237|205.202.225.237]] ([[User talk:205.202.225.237|talk]]) to last version by Intelati,Buffalo,2012-10-12,9890.0,8.0,3953.925775462963
1118,517457186,517457069,205.202.225.237,True,0,2012-10-12 20:00:01+00:00,9971,060afb51d698d6046d724c4e117561c0bd573b9c,/* Fish */,Buffalo,2012-10-12,46.0,44.0,3953.926284722222
1119,517457265,517457186,Jprg1966,,543434,2012-10-12 20:00:26+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,Reverted 1 edit by [[Special:Contributions/205.202.225.237|205.202.225.237]] ([[User talk:205.202.225.237|talk]]) identified as [[WP:VAND|vandalism]] to last revision by Jprg1966. ([[WP:TW|TW]]),Buffalo,2012-10-12,-46.0,25.0,3953.926574074074
1120,518695767,517457265,72.22.28.4,True,0,2012-10-19 12:46:24+00:00,9925,7dd4c4311a1e2c1a2f56463e4f5d5fe70cbb1c3d,/* Animals */,Buffalo,2012-10-19,0.0,578758.0,3960.625162037037
1121,518695873,518695767,72.22.28.4,True,0,2012-10-19 12:47:09+00:00,9431,00464c3dd1ab02e92cb93bda1f8f1977a1b52e53,/* Bovine */,Buffalo,2012-10-19,-494.0,45.0,3960.6256828703704
1122,518695931,518695873,72.22.28.4,True,0,2012-10-19 12:47:33+00:00,8125,a8ae87d1e5dc9f08ffee5c74759da38add9a0091,/* United States */,Buffalo,2012-10-19,-1306.0,24.0,3960.625960648148
1123,518696001,518695931,TwoTwoHello,,17114440,2012-10-19 12:48:03+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,Reverted to revision 517457265 by Jprg1966: vandalism. ([[WP:TW|TW]]),Buffalo,2012-10-19,1800.0,30.0,3960.6263078703705
1124,519446316,518696001,74.39.247.42,True,0,2012-10-23 19:51:31+00:00,100,c81d6a9303f6b0f5051b11a08da1923a4151468a,[[WP:AES|←]]Replaced content with ' Courtnie Mikrot is da beast of them all bruhh <<<<< True dat ! Buffffalo are a very weids creatcher',Buffalo,2012-10-23,-9825.0,371008.0,3964.9203819444447
1125,519446331,519446316,Wikipelli,,11795830,2012-10-23 19:51:35+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,Reverted edits by [[Special:Contributions/74.39.247.42|74.39.247.42]] ([[User talk:74.39.247.42|talk]]) to last revision by TwoTwoHello ([[WP:HG|HG]]),Buffalo,2012-10-23,9825.0,4.0,3964.920428240741
1126,520552288,519446331,67.82.109.244,True,0,2012-10-30 06:33:15+00:00,9959,e375fd28b078119b3faa3422cc97a03556b26b06,/* Animals */,Buffalo,2012-10-30,34.0,556900.0,3971.3660300925926
1127,520552441,520552288,67.82.109.244,True,0,2012-10-30 06:35:31+00:00,9924,61a4d0425084ae83ee5c6923d90debb638a2b277,/* Bovine and john gets rammed by buffalos */,Buffalo,2012-10-30,-35.0,136.0,3971.3676041666668
1128,520568506,520552441,180.149.8.11,True,0,2012-10-30 10:09:11+00:00,9926,7f706add64ba7415c4ac421921093846ab7805f0,/* Bovines */,Buffalo,2012-10-30,2.0,12820.0,3971.5159837962965
1129,520688271,520568506,117Avenue,,9535527,2012-10-31 02:32:32+00:00,9925,ddafc7be842beb64ba3ad2183459d24338117d19,revert,Buffalo,2012-10-31,-1.0,59001.0,3972.1988657407405
1130,522183440,520688271,173.231.72.226,True,0,2012-11-09 14:56:34+00:00,9925,a2a263d8e68f17bd50695d418e5877be1c37a156,/* Companies and organizations */,Buffalo,2012-11-09,0.0,822242.0,3981.7155555555555
